tile,frame,n_px,mean_resid,mean_ctx,mean_ab
E0_N40,B16_016037_2226_XN_42N000W,641,-5.019770352028409e-06,81.5791167974844,0.0020400614604949513
E0_N40,B17_016182_2232_XN_43N356W,38736,-0.0003296080142187433,123.54340630727876,0.0031135539352069573
E0_N40,B19_017026_2202_XN_40N000W,1745,0.0018587670836309824,146.88365363090975,0.0031417472181922163
E0_N40,B19_017105_2229_XI_42N357W,68097,1.9054632899569285e-05,124.1612711290971,0.006755804516272313
E0_N40,D17_033812_2234_XN_43N000W,4680,-0.00011524022068603272,123.83944540431357,0.007716139992833197
E0_N40,D19_034590_2226_XN_42N000W,75,0.0018345043686588062,109.0455078125,0.004649321754695848
E0_N40,F01_036357_2252_XN_45N000W,53600,0.00030126756948359963,124.26765599492771,0.0073231206580837305
E0_N40,F03_037003_2230_XN_43N357W,53363,0.00028917689622063816,127.81083241563091,0.009101247465029742
E0_N40,F04_037491_2226_XN_42N000W,19713,-0.0006292850223214787,127.07015947399876,0.0032818673614391524
E0_N40,F19_043346_2220_XN_42N357W,7130,0.0004411443646135661,107.80823270950211,0.00600283669853086
E0_N40,F20_043702_2224_XN_42N356W,1479,0.0017646966187491928,127.53715823613928,0.009722257852656105
E0_N40,G11_022643_2234_XN_43N356W,20416,-0.00171008942610928,95.15710793617751,0.0004459576490798221
E0_N40,G20_025953_2199_XN_39N359W,14814,-0.0005940991203054831,66.52425136800493,0.0007123098845847448
E0_N40,G20_026164_2234_XN_43N359W,65165,-0.00044818291524435826,124.97051388182882,0.008076625218170548
E0_N40,G21_026243_2201_XN_40N356W,964,0.0014992958348850247,135.71613637837137,0.0024939036673277616
E0_N40,G22_026665_2229_XN_42N358W,62141,0.00018440503032370335,126.89891799433445,0.009228369420138828
E0_N40,G23_027021_2226_XN_42N356W,25245,0.0007614741581723815,127.36538369293424,0.006000691319131583
E0_N40,G23_027087_2234_XN_43N358W,172813,-0.00047535838314437565,132.65370399131757,0.010184565073417702
E0_N40,J02_045733_2212_XN_41N359W,108,0.004222942729879314,133.64007342303242,0.006791486662324233
E0_N40,J04_046524_2201_XN_40N355W,73695,-0.0008802253592207185,101.95672791202337,0.0028749439170834483
E0_N40,J05_046867_2211_XN_41N359W,74945,-0.00024667963838346857,120.9711695868637,0.0021998200965171106
E0_N40,J06_047223_2200_XN_40N359W,5376,0.00043151174259936626,116.31538154965355,0.002605301535827006
E0_N40,J20_052550_2233_XI_43N359W,101723,-9.72221303875041e-06,118.05426966031527,0.009215474355875166
E0_N40,J21_052906_2233_XI_43N359W,97421,0.0013592886283786602,126.46332776806014,0.016261450631612523
E0_N40,K01_053697_2201_XI_40N356W,96,0.0023300176038429732,167.09691365559897,0.0031798631755464157
E0_N40,K03_054686_2237_XN_43N356W,54791,0.000532259923600696,133.93550048066174,0.007738377217513302
E0_N40,K04_054963_2209_XN_40N358W,159484,0.00033901920311484496,112.96978312920497,0.01104755682673116
E0_N40,P15_006952_2201_XN_40N357W,72994,-0.0013796751577485015,100.66560421757696,0.006151286239939837
E0_N40,P18_007888_2206_XN_40N355W,23789,0.0005295354876269715,115.18796888464732,0.0038523152922338667
E0_N40,P19_008600_2212_XI_41N358W,153494,-5.8315409344090525e-05,126.8982517931788,0.00323330286120244
E0_N40,P20_008745_2214_XN_41N358W,1748,-0.0024891967657379847,81.40000402245424,0.0033867567375058427
E0_N40,P20_008956_2197_XN_39N000W,6611,-0.0007907040382328159,79.55393930924784,0.0006255391635937187
E0_N40,P20_009035_2240_XI_44N357W,53018,-0.00028898576802256667,134.2356189208441,0.00986896085653911
E0_N40,P21_009101_2208_XN_40N359W,91153,0.00012914447744430112,123.5819523562033,0.002795431544160712
E0_N40,P21_009246_2240_XI_44N358W,51025,0.0004663641218634503,130.8079749892822,0.012955844872026124
E0_N40,P21_009312_2208_XN_40N359W,112840,5.1265565644836916e-05,104.87797488943139,0.001991993302998255
E0_N40,P21_009391_2238_XI_43N357W,66392,0.00019015460155834054,126.08592661531134,0.006956560776825523
E0_N40,P22_009602_2210_XN_41N357W,103172,0.00013609883207386212,122.9823285652539,0.008336595012048387
E0_N40,P22_009747_2239_XN_43N356W,51224,0.0001705320632050604,109.3042574228206,0.003461139293982974
E12_N44,B01_010195_2277_XN_47N347W,137969,0.0014061238919314408,130.19284020125218,0.0145238647266137
E12_N44,B04_011329_2241_XI_44N347W,101275,-6.384815555471761e-05,112.43668123032893,0.0045851086195157695
E12_N44,B05_011685_2274_XI_47N347W,127021,-0.0015342351880092541,128.5909212200886,0.004374379348790831
E12_N44,B06_011830_2258_XN_45N344W,420,-0.02414774746284311,125.12033110119047,0.006225696864636293
E12_N44,B17_016287_2222_XI_42N344W,17985,5.666694941233767e-05,96.13028560041354,0.003680649764609617
